id,split,source,source_locale,target_locale,wikidata_id,entity_types,targets,reference_translation,reference_mention,reference_translations,reference_mentions,gpt4o_prediction,gpt4o_mini_prediction,primary_entity_type,selection_score,selection_reasons,gpt_models_differ,gpt4o_any_reference_mention_match,gpt4o_mini_any_reference_mention_match,model_mention_match_disagree,multi_reference_example,ascii_preservation_disagreement,selection_stage
Q1050014_2,validation,What is the primary medium of Foundation and Earth?,en,ko,Q1050014,"[""Artwork"", ""Book""]","[{""translation"": ""파운데이션과 지구의 주요 매체는 무엇인가요?"", ""mention"": ""파운데이션과 지구""}, {""translation"": ""파운데이션과 지구 의 주요 매체는 무엇인가요?"", ""mention"": ""파운데이션과 지구""}]",파운데이션과 지구의 주요 매체는 무엇인가요?,파운데이션과 지구,"[""파운데이션과 지구의 주요 매체는 무엇인가요?"", ""파운데이션과 지구 의 주요 매체는 무엇인가요?""]","[""파운데이션과 지구"", ""파운데이션과 지구""]","""파운데이션과 대지""의 주된 매체는 무엇입니까?",파운데이션과 지구의 주요 매체는 무엇인가요?,Artwork,11,"[""model_text_disagreement"", ""entity_mention_match_disagreement"", ""at_least_one_model_misses_reference_mention"", ""multi_reference_example"", ""multiple_entity_types""]",True,False,True,True,True,False,hard_case
Q14654_2,validation,When does Unix time start?,en,ko,Q14654,"[""Book""]","[{""translation"": ""유닉스 시간은 언제 시작하나요?"", ""mention"": ""유닉스 시간""}, {""translation"": ""유닉스 시간 은 언제 시작하나요?"", ""mention"": ""유닉스 시간""}]",유닉스 시간은 언제 시작하나요?,유닉스 시간,"[""유닉스 시간은 언제 시작하나요?"", ""유닉스 시간 은 언제 시작하나요?""]","[""유닉스 시간"", ""유닉스 시간""]",유닉스 시간이 언제 시작하나요?,유닉스 시간은 언제 시작되나요?,Book,4,"[""model_text_disagreement"", ""multi_reference_example""]",True,True,True,False,True,False,hard_case
Q4921115_2,validation,What is the fictional nature of Nathan Garrett?,en,ko,Q4921115,"[""Fictional entity""]","[{""translation"": ""네이선 개릿 의 허구적인 성격은 무엇인가요"", ""mention"": ""네이선 개릿""}, {""translation"": ""네이선 개릿의 허구적인 성격은 무엇인가요?"", ""mention"": ""네이선 개릿""}]",네이선 개릿 의 허구적인 성격은 무엇인가요,네이선 개릿,"[""네이선 개릿 의 허구적인 성격은 무엇인가요"", ""네이선 개릿의 허구적인 성격은 무엇인가요?""]","[""네이선 개릿"", ""네이선 개릿""]",내서해김 네이슨 개럿의 허구적 본질은 무엇입니까?,네이선 개릿의 허구적 성격은 무엇인가요?,Fictional entity,10,"[""model_text_disagreement"", ""entity_mention_match_disagreement"", ""at_least_one_model_misses_reference_mention"", ""multi_reference_example""]",True,False,True,True,True,False,hard_case
Q894347_1,validation,How is Bosnian pot traditionally cooked?,en,ko,Q894347,"[""Food""]","[{""translation"": ""보스니아 냄비는 전통적으로 어떻게 요리되나요?"", ""mention"": ""보스니아 냄비""}, {""translation"": ""보스니아 냄비는 전통적으로 어떻게 조리하나요?"", ""mention"": ""보스니아 냄비""}]",보스니아 냄비는 전통적으로 어떻게 요리되나요?,보스니아 냄비,"[""보스니아 냄비는 전통적으로 어떻게 요리되나요?"", ""보스니아 냄비는 전통적으로 어떻게 조리하나요?""]","[""보스니아 냄비"", ""보스니아 냄비""]",보스니아 전통 냄비 요리는 어떻게 요리되나요?,보스니아의 전통적인 요리법으로는 보스니아식 냄비 요리가 있습니다.,Food,6,"[""model_text_disagreement"", ""at_least_one_model_misses_reference_mention"", ""multi_reference_example""]",True,False,False,False,True,False,hard_case
Q499396_1,validation,Who is the author of Love in the Time of Cholera?,en,ko,Q499396,"[""Artwork""]","[{""translation"": ""콜레라 시대의 사랑의 저자는 누구입니까?"", ""mention"": ""콜레라 시대의 사랑""}]",콜레라 시대의 사랑의 저자는 누구입니까?,콜레라 시대의 사랑,"[""콜레라 시대의 사랑의 저자는 누구입니까?""]","[""콜레라 시대의 사랑""]",콜레라 시대의 사랑의 저자는 누구인가요?,콜레라 시대의 사랑의 저자는 누구인가요?,Artwork,0,"[""entity_type_coverage""]",False,True,True,False,False,False,easy_case
Q1860864_1,validation,How does the silver standard differ from the gold standard?,en,ko,Q1860864,"[""Book""]","[{""translation"": ""은본위제은 금본위제와 어떻게 다른가요?"", ""mention"": ""은본위제""}, {""translation"": ""은본위제 은 금본위제와 어떻게 다른가요?"", ""mention"": ""은본위제""}]",은본위제은 금본위제와 어떻게 다른가요?,은본위제,"[""은본위제은 금본위제와 어떻게 다른가요?"", ""은본위제 은 금본위제와 어떻게 다른가요?""]","[""은본위제"", ""은본위제""]",은본위제는 금본위제와 어떻게 다른가요?,은본위제는 금본위제와 어떻게 다른가요?,Book,1,"[""multi_reference_example""]",False,True,True,False,True,False,easy_case
Q3272245_1,validation,How did Living Lightning become a superhero?,en,ko,Q3272245,"[""Fictional entity""]","[{""translation"": ""리빙 라이트닝은 어떻게 슈퍼히어로가 되었나요?"", ""mention"": ""리빙 라이트닝""}]",리빙 라이트닝은 어떻게 슈퍼히어로가 되었나요?,리빙 라이트닝,"[""리빙 라이트닝은 어떻게 슈퍼히어로가 되었나요?""]","[""리빙 라이트닝""]",리빙 라이트닝은 어떻게 슈퍼히어로가 되었나요?,리빙 라이트닝은 어떻게 슈퍼히어로가 되었나요?,Fictional entity,0,"[""entity_type_coverage""]",False,True,True,False,False,False,easy_case
Q748786_1,validation,How is cod liver oil derived?,en,ko,Q748786,"[""Food""]","[{""translation"": ""간유는 어떻게 파생되나요?"", ""mention"": ""간유""}]",간유는 어떻게 파생되나요?,간유,"[""간유는 어떻게 파생되나요?""]","[""간유""]",대구 간유는 어떻게 추출되나요?,대구 간유는 어떻게 추출되나요?,Food,0,"[""entity_type_coverage""]",False,True,True,False,False,False,easy_case
Q1044613_0,validation,What is the main function of Helsinki Central Railway Station?,en,ko,Q1044613,"[""Landmark""]","[{""translation"": ""헬싱키 중앙역의 주요 기능은 무엇인가요?"", ""mention"": ""헬싱키 중앙역""}, {""translation"": ""헬싱키 중앙역의 의 주요 기능은 무엇인가요?"", ""mention"": ""헬싱키 중앙역""}]",헬싱키 중앙역의 주요 기능은 무엇인가요?,헬싱키 중앙역,"[""헬싱키 중앙역의 주요 기능은 무엇인가요?"", ""헬싱키 중앙역의 의 주요 기능은 무엇인가요?""]","[""헬싱키 중앙역"", ""헬싱키 중앙역""]",헬싱키 중앙역의 주요 기능은 무엇인가요?,헬싱키 중앙역의 주요 기능은 무엇인가요?,Landmark,1,"[""multi_reference_example""]",False,True,True,False,True,False,easy_case
Q1122571_2,validation,What is the genre of The Unbearable Lightness of Being?,en,ko,Q1122571,"[""Movie""]","[{""translation"": ""참을 수 없는 존재의 가벼움의 장르는 무엇인가요?"", ""mention"": ""참을 수 없는 존재의 가벼움""}]",참을 수 없는 존재의 가벼움의 장르는 무엇인가요?,참을 수 없는 존재의 가벼움,"[""참을 수 없는 존재의 가벼움의 장르는 무엇인가요?""]","[""참을 수 없는 존재의 가벼움""]",「참을 수 없는 존재의 가벼움」의 장르는 무엇인가요?,《참을 수 없는 존재의 가벼움》의 장르는 무엇인가요?,Movie,0,"[""entity_type_coverage""]",False,True,True,False,False,False,easy_case
Q163775_0,validation,Who were the main composers of medieval music?,en,ko,Q163775,"[""Musical work""]","[{""translation"": ""중세 음악의 주요 작곡가는 누구였습니까?"", ""mention"": ""중세 음악""}]",중세 음악의 주요 작곡가는 누구였습니까?,중세 음악,"[""중세 음악의 주요 작곡가는 누구였습니까?""]","[""중세 음악""]",중세 음악의 주요 작곡가는 누구였나요?,중세 음악의 주요 작곡가는 누구였나요?,Musical work,0,"[""entity_type_coverage""]",False,True,True,False,False,False,easy_case
Q372698_1,validation,What territories did Pharnavaz I of Iberia rule over?,en,ko,Q372698,"[""Person""]","[{""translation"": ""파르나바즈 1세는 어떤 영토를 통치했나요?"", ""mention"": ""파르나바즈 1세""}]",파르나바즈 1세는 어떤 영토를 통치했나요?,파르나바즈 1세,"[""파르나바즈 1세는 어떤 영토를 통치했나요?""]","[""파르나바즈 1세""]",파르나바즈 1세가 통치한 영토는 어디인가요?,파르나바즈 1세가 통치한 영토는 어디인가요?,Person,0,"[""entity_type_coverage""]",False,True,True,False,False,False,easy_case
Q660082_2,validation,Where can you find Melk Abbey?,en,ko,Q660082,"[""Place of worship""]","[{""translation"": ""멜크 수도원은 어디서 찾을 수 있나요?"", ""mention"": ""멜크 수도원""}]",멜크 수도원은 어디서 찾을 수 있나요?,멜크 수도원,"[""멜크 수도원은 어디서 찾을 수 있나요?""]","[""멜크 수도원""]",멜크 수도원은 어디에 있나요?,멜크 수도원은 어디에 있나요?,Place of worship,0,"[""entity_type_coverage""]",False,True,True,False,False,False,easy_case
Q719160_2,validation,How many episodes are there in the Tales of Little Women series?,en,ko,Q719160,"[""TV series""]","[{""translation"": ""작은 아씨들 시리즈에는 몇 개의 에피소드가 있나요?"", ""mention"": ""작은 아씨들""}]",작은 아씨들 시리즈에는 몇 개의 에피소드가 있나요?,작은 아씨들,"[""작은 아씨들 시리즈에는 몇 개의 에피소드가 있나요?""]","[""작은 아씨들""]",작은 아씨들 시리즈에는 몇 개의 에피소드가 있나요?,작은 아씨들 시리즈에는 몇 개의 에피소드가 있나요?,TV series,0,"[""entity_type_coverage""]",False,True,True,False,False,False,easy_case
Q140527_1,validation,In what year was The Three Musketeers published?,en,ko,Q140527,"[""Artwork""]","[{""translation"": ""삼총사는 몇 년도에 출판되었나요?"", ""mention"": ""삼총사""}, {""translation"": ""삼총사는 몇 년도에 발행되었나요?"", ""mention"": ""삼총사""}]",삼총사는 몇 년도에 출판되었나요?,삼총사,"[""삼총사는 몇 년도에 출판되었나요?"", ""삼총사는 몇 년도에 발행되었나요?""]","[""삼총사"", ""삼총사""]",《삼총사》는 어느 해에 출판되었나요?,삼총사는 어느 해에 출판되었나요?,Artwork,1,"[""multi_reference_example""]",False,True,True,False,True,False,easy_case
Q14654_1,validation,How is Unix time calculated?,en,ko,Q14654,"[""Book""]","[{""translation"": ""유닉스 시간은 어떻게 계산되나요?"", ""mention"": ""유닉스 시간""}, {""translation"": ""유닉스 시간 은 어떻게 계산되나요?"", ""mention"": ""유닉스 시간""}]",유닉스 시간은 어떻게 계산되나요?,유닉스 시간,"[""유닉스 시간은 어떻게 계산되나요?"", ""유닉스 시간 은 어떻게 계산되나요?""]","[""유닉스 시간"", ""유닉스 시간""]",유닉스 시간은 어떻게 계산되나요?,유닉스 시간은 어떻게 계산되나요?,Book,1,"[""multi_reference_example""]",False,True,True,False,True,False,easy_case
Q190125_2,validation,Where did Dumbledore's Army meet in secret?,en,ko,Q190125,"[""Fictional entity""]","[{""translation"": ""덤블도어의 군대는 어디에서 비밀리에 모였습니까?"", ""mention"": ""덤블도어의 군대""}, {""translation"": ""덤블도어의 군대의 비밀 장소는 어디인가?"", ""mention"": ""덤블도어의 군대""}, {""translation"": ""덤블도어의 군대는 비밀리에 어디서 만났나요?"", ""mention"": ""덤블도어의 군대""}]",덤블도어의 군대는 어디에서 비밀리에 모였습니까?,덤블도어의 군대,"[""덤블도어의 군대는 어디에서 비밀리에 모였습니까?"", ""덤블도어의 군대의 비밀 장소는 어디인가?"", ""덤블도어의 군대는 비밀리에 어디서 만났나요?""]","[""덤블도어의 군대"", ""덤블도어의 군대"", ""덤블도어의 군대""]",덤블도어의 군대는 비밀리에 어디에서 만났나요?,덤블도어의 군대는 비밀리에 어디에서 만났나요?,Fictional entity,1,"[""multi_reference_example""]",False,True,True,False,True,False,easy_case
Q748786_0,validation,How is cod liver oil typically consumed?,en,ko,Q748786,"[""Food""]","[{""translation"": ""간유는 일반적으로 어떻게 소비되나요?"", ""mention"": ""간유""}]",간유는 일반적으로 어떻게 소비되나요?,간유,"[""간유는 일반적으로 어떻게 소비되나요?""]","[""간유""]",대구 간유는 일반적으로 어떻게 섭취되나요?,대구 간유는 일반적으로 어떻게 섭취되나요?,Food,0,"[""entity_type_coverage""]",False,True,True,False,False,False,easy_case
Q848397_1,validation,Is the Maiden's Tower an artwork or a lighthouse?,en,ko,Q848397,"[""Landmark"", ""Artwork""]","[{""translation"": ""처녀의 탑은 예술품인가 등대인가?"", ""mention"": ""처녀의 탑""}, {""translation"": ""마이덴 타워는 예술 작품인가요 아니면 등대인가요?"", ""mention"": ""마이덴 타워""}]",처녀의 탑은 예술품인가 등대인가?,처녀의 탑,"[""처녀의 탑은 예술품인가 등대인가?"", ""마이덴 타워는 예술 작품인가요 아니면 등대인가요?""]","[""처녀의 탑"", ""마이덴 타워""]",처녀의 탑은 예술작품인가요 아니면 등대인가요?,"처녀의 탑은 예술 작품인가요, 아니면 등대인가요?",Landmark,2,"[""multi_reference_example"", ""multiple_entity_types""]",False,True,True,False,True,False,easy_case
Q1122571_0,validation,Who are the main actors in The Unbearable Lightness of Being?,en,ko,Q1122571,"[""Movie""]","[{""translation"": ""참을 수 없는 존재의 가벼움의 주요 배우들은 누구인가요?"", ""mention"": ""참을 수 없는 존재의 가벼움""}]",참을 수 없는 존재의 가벼움의 주요 배우들은 누구인가요?,참을 수 없는 존재의 가벼움,"[""참을 수 없는 존재의 가벼움의 주요 배우들은 누구인가요?""]","[""참을 수 없는 존재의 가벼움""]","""참을 수 없는 존재의 가벼움""의 주요 배우는 누구인가요?","""참을 수 없는 존재의 가벼움""의 주요 배우는 누구인가요?",Movie,0,"[""entity_type_coverage""]",False,True,True,False,False,False,easy_case
Q955581_0,validation,What is the subject of the Faust Overture?,en,ko,Q955581,"[""Musical work""]","[{""translation"": ""파우스트 서곡의 주제는 무엇인가요?"", ""mention"": ""파우스트 서곡""}]",파우스트 서곡의 주제는 무엇인가요?,파우스트 서곡,"[""파우스트 서곡의 주제는 무엇인가요?""]","[""파우스트 서곡""]",파우스트 서곡의 주제는 무엇인가요?,파우스트 서곡의 주제는 무엇인가요?,Musical work,0,"[""entity_type_coverage""]",False,True,True,False,False,False,easy_case
